40,0424839400428
39,0228693790150
27,0670663811563
56,5968308351178
92,5464668094219
75,6488222698073
31,7704496788009
63,3168308351178
71,4059100642398
34,9176873661670
49,8727194860814
51,8770021413276
108,708179871520
102,105353319058
96,5283083511777
120,113062098501
73,3937473233405
45,0151605995717
25,8233832976445
45,6174732334047
38,4431691648822
35,6392291220557
30,2122483940043
43,5659100642398
39,5100642398287
83,7975160599572
67,7426980728051
144,988779443255
112,013704496788
52,3230835117773
39,7937473233405
100,446423982869
82,2578158458244
96,7420985010707
72,8346038543897
40,5111777301927
51,4226980728051
46,5322483940043
37,6352890792291
54,0375160599572
28,6273233404711
23,6258672376874
31,1475802997859
88,9469807280514
241,562312633833
213,440685224839
62,2931049250535
87,1647109207709
82,1241970021413
133,207708779443
77,4187580299786
244,131905781585
135,674518201285
96,1212847965739
142,972162740899
124,693104925054
168,131563169165
57,5650535331906
59,5590578158458
91,7365310492505
74,9190578158458
139,970877944325
97,3567451820129
171,854389721627
141,882655246253
71,8334903640257
73,1922912205568
37,0083083511777
46,3246252676660
32,8517344753747
37,1892077087794
41,5410706638116
57,9926338329765
94,0039400428266
51,5069807280514
50,6888222698073
62,7432976445396
29,7826124197002
41,5513490364026
40,0897644539615
164,593747323340
84,7534047109208
63,3312205567452
54,9152890792291
55,9287366167024
86,6261241970022
45,0439400428266
70,9762740899358
114,357173447537
55,0632976445396
44,5814132762313
40,1966595289079
60,9548608137045
46,2794004282655
35,8550749464668
28,8596145610278
24,1562312633833
27,7618843683083
94,0224411134903
94,3143468950750
70,3328479657388
80,5824411134904
42,4352890792291
90,8793147751606
93,2474518201285
39,8286937901499
35,9188008565310
43,5247965738758
38,9838115631692
43,5021841541756
32,2124197002141
52,0352890792291
39,1482655246253
25,4204710920771
53,5585438972163
70,6453104925054
98,3948608137045
81,1374732334047
86,5068950749465
39,5470663811563
31,8752890792291
65,1504925053533
75,3404710920771
157,711349036403
99,3301927194861
60,2620985010707
39,5552890792291
55,5587152034261
32,4426552462527
27,8975588865096
32,4118201284797
29,3673661670236
28,1031263383298
43,3891220556745
44,9987152034261
155,941413276231
121,819271948608
35,3123768736617
43,5165738758030
67,5946895074947
80,7386723768737
54,9132334047109
56,2823126338330
43,7673661670236
45,2803426124197
96,0555032119914
44,8116488222698
117,374903640257
73,1162312633833
31,2421413276231
32,3460385438972
36,4779443254818
30,9872376873662
27,9345610278373
25,0792291220557
27,2890792291221
36,4943897216274
57,2813704496788
136,774304068522
166,920770877944
83,6495074946467
46,5240256959315
38,2458244111349
38,0340899357602
31,7293361884368
25,0812847965739
23,1962312633833
22,0286081370450
41,8041970021413
33,0922483940043
58,0275802997859
40,9593147751606
44,6348608137045
52,8534475374732
56,9051820128480
49,9261670235546
110,106038543897
46,2259528907923
59,9002997858672
57,0264668094218
47,6731477516060
35,1890364025696
59,5775588865097
121,009336188437
85,5366167023555
65,8802569593148
37,2118201284797
39,4977301927195
105,499271948608
39,0865952890792
38,4781156316917
28,5841541755889
29,0117344753747
33,8137901498929
111,949978586724
75,3322483940043
38,3424411134904
34,0954175588865
28,0866809421842
29,6304925053533
24,9600000000000
22,8056531049251
22,3451820128480
21,2433404710921
21,5085224839400
23,9095503211991
34,4346038543897
40,7599143468951
33,9597430406852
19,7139186295503
16,1493790149893
19,5247965738758
39,6416274089936
35,9516916488223
38,0402569593148
39,8081370449679
25,6137044967880
105,174475374732
51,5254817987152
79,7498929336188
59,3164882226981
27,0650107066381
22,4335760171306
35,0286937901499
130,979357601713
40,5851820128480
30,9235117773019
24,0328907922912
22,1457815845824
22,2012847965739
42,9368736616702
30,5062098501071
117,564025695931
54,1937473233405
23,0276659528908
62,7494646680942
148,810278372591
50,6620985010707
48,4049678800857
30,5473233404711
24,6865952890792
41,3971734475375
48,2117344753747
110,780299785867
59,1972591006424
45,4817987152034
25,0031691648822
91,4425695931478
225,145695931478
90,6326338329765
38,6549036402570
37,8490792291221
55,2997002141328
59,5857815845824
38,2951605995717
121,833661670236
69,2865096359743
40,2213276231263
31,9184582441114
101,077516059957
70,9618843683084
174,654218415418
51,5028693790150
56,9010706638116
51,6426552462527
52,6067665952891
72,6865952890792
99,4041970021413
119,683426124197
57,8405139186296
54,5946038543897
95,8355460385439
75,7988865096360
64,3549464668094
66,7703640256959
127,486766595289
72,0719486081370
68,8609850107066
64,2747751605996
122,596316916488
60,5560599571735
55,2277516059957
57,2710920770878
67,7879229122056
120,497473233405
134,663126338330
90,6778586723769
79,7622269807281
46,8632119914347
45,0521627408994
23,0687794432548
28,0620128479657
74,7669379014989
84,7307922912206
39,2037687366167
43,4549036402570
34,4078800856531
47,8334903640257
53,0857387580300
45,6770877944326
34,4407708779443
33,2484796573876
57,6822269807280
93,2618415417559
100,822612419700
32,2411991434690
32,6194432548180
47,9054389721627
78,4157601713062
34,9711349036403
32,0335760171306
42,4435117773019
30,2266381156317
43,0232119914347
43,7673661670236
120,997002141328
61,6188436830835
33,1785867237687
50,7895503211991
86,5048394004283
118,075888650964
91,7426980728051
50,7011563169165
41,5862955032120
31,3428693790150
30,2924197002141
75,4679229122056
147,490535331906
84,0174732334047
37,5982869379015
42,0056531049250
46,2403426124197
235,181498929336
194,172847965739
90,1639400428265
82,8621841541756
56,0274089935760
97,7062098501071
58,0008565310493
117,689421841542
66,4640685224839
57,5671092077088
38,3712205567452
45,8435974304069
45,7264239828694
35,9804710920771
28,9500642398287
22,2177301927195
43,3027837259101
47,2887366167024
31,1886937901499
167,488137044968
102,705610278373
60,2970449678801
66,6696359743041
84,6300642398287
58,7840685224839
168,191177730193
121,079229122056
58,4325481798715
36,9815845824411
34,4263811563169
28,3765310492505
35,6988436830835
25,5869807280514
16,5749036402570
20,7211991434690
27,5563169164882
26,8985010706638
56,1671948608137
93,1796145610279
55,4189293361884
45,9278800856531
57,2525910064240
54,2718629550321
119,825267665953
45,0542184154176
29,6407708779443
33,9905781584583
36,0770877944326
43,2883940042827
90,9533190578159
48,6578158458244
32,9668522483940
25,6219271948608
28,2490792291221
45,4591862955032
46,2218415417559
22,4602997858672
18,6244111349036
24,5036402569593
56,0746895074946
52,8925053533191
32,8537901498929
30,6953319057816
23,1468950749465
39,4052248394004
35,3493790149893
29,3529764453961
36,5457815845825
13,4523340471092
13,2940471092077
20,0757173447538
77,8196145610278
55,6943897216274
32,2555888650964
53,7497216274090
32,6523340471092
28,9110064239829
27,7433832976445
21,1405567451820
37,4975588865096
72,0698929336189
20,5567451820128
28,5265952890792
36,9240256959315
31,1393576017131
33,6596145610278
28,0949036402570
41,9583725910064
28,8000000000000
25,6280942184154
39,1277087794433
88,8174732334047
113,717858672377
50,3229122055674
32,5166595289079
59,7440685224839
33,7952890792291
93,2577301927195
105,326595289079
59,1088650963598
76,0085653104925
72,7379871520343
148,859614561028
138,928650963597
84,2847109207709
50,6744325481799
34,5702783725910
47,0153319057816
38,0217558886510
40,1308779443255
60,9301927194861
